order_id,customer_id,order_date,category,quantity,unit_price,channel,revenue
10517,158,2023-10-17,clothing,3,14.6,app,43.8
10518,130,2024-10-31,home,5,6.56,web,32.8
10519,186,2023-03-15,clothing,4,46.44,web,185.76
10520,323,2024-06-24,electronics,5,6.34,app,31.7
10521,215,2024-10-27,home,2,6.28,web,12.56
10522,266,2023-05-19,electronics,1,18.42,web,18.42
10523,24,2024-11-29,clothing,2,7.51,web,15.02
10524,352,2024-11-22,clothing,3,86.0,app,258.0
10525,218,2024-09-27,toys,3,7.46,store,22.38
10526,217,2024-06-20,electronics,1,31.02,web,31.02
10527,105,2023-02-03,clothing,1,61.21,app,61.21
10528,32,2023-04-22,books,3,29.15,web,87.45
10529,139,2023-09-30,books,2,8.99,app,17.98
10530,338,2024-07-31,books,2,21.64,app,43.28
10531,226,2023-12-03,books,4,48.63,web,194.52
10532,109,2023-03-05,home,2,4.96,web,9.92
10533,245,2023-09-19,clothing,5,39.57,web,197.85
10534,145,2024-09-09,home,3,24.36,store,73.08
10535,93,2024-08-14,home,4,74.59,app,298.36
10536,306,2024-08-29,books,2,23.17,web,46.34
10537,69,2024-05-18,electronics,1,18.57,app,18.57
10538,242,2023-06-08,books,2,28.42,app,56.84
10539,303,2023-06-17,books,1,6.1,web,6.1
10540,26,2024-12-24,electronics,3,8.56,app,25.68
10541,287,2023-04-02,electronics,2,17.38,web,34.76
10542,5,2024-08-02,electronics,2,10.82,web,21.64
10543,335,2024-03-26,books,2,10.08,store,20.16
10544,115,2023-03-03,electronics,3,83.96,app,251.88
10545,64,2024-09-13,books,1,69.07,store,69.07
10546,54,2024-10-26,clothing,2,2.15,app,4.3
10547,180,2024-04-19,electronics,2,16.98,app,33.96
10548,119,2024-12-24,electronics,3,6.34,web,19.02
10549,194,2023-07-22,home,3,41.28,web,123.84
10550,349,2024-11-30,home,3,19.65,app,58.95
10551,44,2024-02-26,books,4,53.1,app,212.4
10552,108,2024-05-10,clothing,1,8.26,web,8.26
10553,47,2024-02-07,books,1,7.69,app,7.69
10554,263,2024-10-15,clothing,3,13.8,web,41.4
10555,257,2024-08-04,electronics,2,10.2,web,20.4
10556,350,2024-08-21,clothing,2,15.27,web,30.54
10557,301,2023-11-26,clothing,2,42.5,app,85.0
10558,289,2024-11-16,books,2,23.9,web,47.8
10559,67,2024-06-19,home,1,12.97,web,12.97
10560,338,2023-10-02,books,2,17.17,app,34.34
10561,4,2023-08-01,electronics,5,4.64,web,23.2
10562,295,2024-08-13,home,1,3.45,web,3.45
10563,336,2023-02-17,electronics,5,43.33,web,216.65
10564,94,2024-10-17,electronics,4,8.94,store,35.76
10565,129,2024-07-23,books,1,51.78,web,51.78
10566,100,2024-03-07,home,4,12.87,app,51.48
10567,338,2024-12-22,toys,2,18.31,web,36.62
10568,174,2023-08-07,clothing,3,31.96,app,95.88
10569,150,2024-12-22,home,1,35.1,app,35.1
10570,208,2023-05-05,clothing,1,10.9,store,10.9
10571,302,2024-07-10,electronics,4,17.41,store,69.64
10572,273,2023-06-21,clothing,3,16.21,store,48.63
10573,292,2024-05-13,clothing,3,22.26,web,66.78
10574,391,2023-10-04,electronics,5,19.19,app,95.95
10575,106,2023-10-21,books,5,9.17,app,45.85
10576,86,2023-08-01,electronics,5,18.53,web,92.65
10577,268,2024-11-09,books,3,5.1,web,15.3
10578,61,2024-02-29,clothing,5,16.48,web,82.4
10579,266,2024-01-03,clothing,1,18.08,app,18.08
10580,395,2023-08-08,books,4,7.51,app,30.04
10581,190,2024-06-24,electronics,5,13.12,app,65.6
10582,89,2023-07-23,clothing,1,10.91,web,10.91
10583,917,2024-03-03,electronics,4,11.07,app,44.28
10584,158,2023-10-14,electronics,5,30.15,web,150.75
10585,47,2024-10-20,clothing,2,23.8,store,47.6
10586,172,2023-09-03,clothing,5,35.48,app,177.4
10587,37,2024-05-28,clothing,1,86.71,app,86.71
10588,35,2023-06-07,electronics,5,39.56,store,197.8
10589,20,2023-09-03,toys,5,4.81,web,24.05
10590,188,2024-01-29,home,3,9.73,web,29.19
10591,190,2024-11-03,home,5,48.12,web,240.6
10592,303,2023-11-12,electronics,3,11.99,web,35.97
10593,225,2023-06-04,electronics,4,11.37,app,45.48
10594,355,2024-10-17,clothing,3,21.48,store,64.44
10595,360,2023-06-29,books,1,13.1,store,13.1
10596,71,2023-07-06,books,2,64.55,store,129.1
10597,18,2023-10-10,clothing,1,14.45,web,14.45
10598,292,2024-08-26,toys,1,113.23,web,113.23
10599,5,2023-10-16,clothing,4,10.51,web,42.04
10600,163,2024-12-02,electronics,1,9.72,app,9.72
10601,23,2024-08-30,electronics,1,8.43,app,8.43
10602,190,2024-09-05,books,5,8.76,app,43.8
10603,186,2023-12-04,electronics,1,29.33,web,29.33
10604,349,2024-09-04,electronics,3,5.61,app,16.83
10605,267,2024-10-04,electronics,1,7.36,web,7.36
10606,166,2023-11-07,books,4,24.92,web,99.68
10607,211,2023-09-21,electronics,3,2.9,app,8.7
10608,227,2023-04-17,toys,1,5.06,store,5.06
10609,94,2023-10-29,clothing,4,15.77,app,63.08
10610,320,2024-01-01,home,1,22.79,web,22.79
10611,193,2024-07-18,clothing,5,12.57,web,62.85
10612,264,2024-02-24,clothing,3,23.3,store,69.9
10613,14,2023-07-23,clothing,1,8.26,app,8.26
10614,46,2023-08-28,clothing,3,55.21,app,165.63
10615,244,2023-04-28,books,5,34.08,app,170.4
10616,307,2023-07-03,clothing,4,8.57,web,34.28
10617,133,2023-05-09,electronics,2,14.14,app,28.28
10618,390,2024-07-25,home,3,3.42,app,10.26
10619,351,2023-07-13,books,5,34.6,store,173.0
10620,217,2023-03-08,electronics,2,5.91,app,11.82
10621,264,2024-03-27,clothing,4,10.69,store,42.76
10622,245,2024-02-24,electronics,3,13.01,app,39.03
10623,127,2023-03-01,toys,2,5.47,app,10.94
10624,26,2024-05-28,clothing,1,8.45,store,8.45
10625,332,2024-05-10,clothing,5,22.15,web,110.75
10626,190,2024-12-05,electronics,3,11.04,web,33.12
10627,348,2024-07-20,clothing,3,33.03,web,99.09
10628,155,2024-08-13,electronics,1,29.77,app,29.77
10629,6,2024-07-08,books,4,8.34,store,33.36
10630,53,2024-04-30,clothing,2,11.44,web,22.88
10631,65,2024-04-18,books,5,11.44,app,57.2
10632,302,2024-04-12,clothing,4,11.9,app,47.6
10633,14,2023-12-05,clothing,3,53.51,app,160.53
10634,338,2023-04-08,toys,2,19.17,web,38.34
10635,285,2024-12-19,clothing,1,4.36,web,4.36
10636,134,2024-12-14,books,4,9.74,web,38.96
10637,216,2023-04-05,home,1,11.36,web,11.36
10638,385,2024-08-01,clothing,5,23.08,web,
10639,29,2024-07-15,books,2,69.53,app,139.06
10640,150,2023-07-24,books,5,30.87,app,154.35
10641,162,2023-10-26,books,5,15.16,app,75.8
10642,398,2024-07-23,books,3,8.33,app,24.99
10643,904,2024-09-01,home,5,51.25,web,256.25
10644,347,2023-11-07,home,4,12.97,app,51.88
10645,158,2024-04-16,books,3,5.28,web,15.84
10646,367,2023-12-17,electronics,2,21.89,app,43.78
10647,200,2023-05-09,electronics,3,6.12,app,18.36
10648,266,2023-05-24,clothing,4,27.88,app,111.52
10649,383,2024-09-10,books,2,12.0,web,24.0
10650,103,2023-02-13,books,3,12.88,web,38.64
10651,355,2023-03-26,clothing,5,1.83,app,9.15
10652,165,2023-08-26,clothing,3,38.94,store,116.82
10653,360,2024-08-21,electronics,2,6.4,app,12.8
10654,227,2024-06-08,clothing,4,9.23,web,36.92
10655,102,2024-03-04,electronics,3,19.16,app,57.48
10656,316,2024-04-12,clothing,4,14.63,web,58.52
10657,48,2023-05-17,clothing,5,103.23,web,516.15
10658,60,2023-05-23,books,4,4.14,web,16.56
10659,62,2024-03-23,home,4,12.1,app,48.4
10660,347,2023-10-08,home,2,30.84,app,61.68
10661,360,2024-02-24,home,4,11.54,web,46.16
10662,237,2024-04-25,books,1,16.4,app,16.4
10663,116,2023-09-10,toys,3,130.03,app,390.09
10664,163,2024-09-19,clothing,1,17.33,app,17.33
10665,76,2024-08-22,books,1,50.43,web,50.43
10666,2,2023-04-17,clothing,5,27.65,app,138.25
10667,347,2023-04-30,home,2,29.67,store,59.34
10668,81,2023-06-27,home,3,14.03,web,42.09
10669,33,2023-05-09,books,3,4.47,app,13.41
10670,55,2024-02-20,electronics,4,39.26,app,157.04
10671,382,2023-07-20,books,4,25.67,store,102.68
10672,150,2024-04-30,toys,1,25.24,web,25.24
10673,268,2024-09-28,toys,4,14.59,store,58.36
10674,13,2023-05-09,books,4,9.79,web,39.16
10675,219,2023-05-28,electronics,5,47.37,app,236.85
10676,308,2023-06-05,clothing,1,21.36,app,21.36
10677,28,2024-08-18,books,1,3.81,app,3.81
10678,124,2024-12-16,books,2,15.76,web,31.52
10679,133,2024-07-26,clothing,3,12.89,web,38.67
10680,366,2024-05-25,books,4,2.01,store,8.04
10681,275,2024-04-02,home,5,9.04,app,45.2
10682,357,2023-06-22,toys,4,131.22,app,524.88
10683,155,2023-12-26,electronics,3,2.49,web,7.47
10684,244,2024-10-30,clothing,1,6.53,store,6.53
10685,214,2023-10-08,clothing,2,2.35,app,4.7
10686,114,2023-02-21,clothing,3,4.64,store,13.92
10687,175,2023-07-02,toys,4,3.78,web,15.12
10688,102,2024-01-20,electronics,5,6.38,web,31.9
10689,7,2024-06-01,toys,1,64.9,app,64.9
10690,400,2023-12-01,clothing,5,33.95,app,169.75
10691,396,2023-12-21,books,2,13.37,store,26.74
10692,340,2024-06-01,clothing,4,62.74,web,250.96
10693,72,2023-08-11,clothing,4,11.24,app,44.96
10694,9,2024-08-11,electronics,2,7.66,web,15.32
10695,81,2023-09-16,home,1,11.63,app,11.63
10696,360,2023-04-19,electronics,2,4.63,store,9.26
10697,64,2023-05-09,books,5,3.64,app,18.2
10698,97,2023-10-13,clothing,4,27.88,web,111.52
10699,286,2023-03-04,home,2,21.44,app,42.88
10700,197,2023-06-13,clothing,5,5.87,app,29.35
10701,270,2023-12-04,clothing,2,23.9,app,47.8
10702,233,2024-11-21,clothing,4,24.68,web,98.72
10703,237,2024-12-15,clothing,5,10.14,app,50.7
10704,360,2024-07-19,books,2,7.67,app,15.34
10705,90,2024-11-22,books,1,30.98,web,30.98
10706,58,2024-04-06,books,3,23.53,web,70.59
10707,167,2023-05-06,home,3,66.16,app,198.48
10708,221,2024-05-08,books,3,23.31,app,69.93
10709,203,2024-02-22,home,3,3.98,web,11.94
10710,223,2024-09-19,clothing,4,4.83,app,19.32
10711,201,2023-10-02,books,1,13.82,app,13.82
10712,214,2024-08-28,electronics,5,31.41,web,157.05
10713,385,2024-04-30,electronics,2,21.26,app,42.52
10714,21,2024-07-02,clothing,4,10.04,app,40.16
10715,389,2023-02-19,books,3,4.28,web,12.84
10716,243,2024-12-07,books,2,53.25,app,106.5
10717,20,2024-02-16,home,5,51.26,app,256.3
10718,23,2024-04-30,clothing,2,5.33,web,10.66
10719,236,2023-12-20,books,3,27.98,web,83.94
10720,285,2023-05-07,electronics,2,20.17,app,40.34
10721,215,2024-02-28,books,3,28.43,web,85.29
10722,186,2024-05-29,books,1,55.39,web,55.39
10723,115,2023-05-18,electronics,4,51.43,app,205.72
10724,251,2023-10-17,home,1,24.66,web,24.66
10725,371,2024-04-09,clothing,1,13.53,store,13.53
10726,175,2023-08-22,home,5,12.94,web,64.7
10727,287,2023-08-27,clothing,1,13.8,web,13.8
10728,8,2023-04-20,electronics,2,146.05,app,292.1
10729,186,2024-01-22,clothing,3,17.05,web,51.15
10730,315,2023-04-26,electronics,3,30.69,web,92.07
10731,348,2024-10-01,electronics,4,22.94,web,91.76
10732,222,2023-06-02,electronics,1,7.45,web,7.45
10733,234,2023-04-07,home,2,24.1,store,48.2
10734,58,2024-11-10,clothing,3,9.68,web,29.04
10735,122,2023-11-06,home,1,7.71,store,7.71
10736,276,2023-06-19,clothing,1,26.45,app,26.45
10737,317,2024-02-19,electronics,4,5.98,app,23.92
10738,34,2023-04-13,clothing,5,33.18,app,165.9
10739,397,2023-11-16,electronics,4,25.95,web,103.8
10740,394,2024-05-06,electronics,5,45.24,store,226.2
10741,78,2024-01-02,books,5,24.14,app,120.7
10742,19,2024-11-10,electronics,5,7.66,app,38.3
10743,141,2024-06-19,clothing,4,40.1,web,160.4
10744,396,2024-04-30,clothing,1,41.79,app,41.79
10745,183,2024-05-14,clothing,4,33.61,app,134.44
10746,130,2024-05-26,toys,5,29.56,web,147.8
10747,369,2024-01-01,books,3,5.04,web,15.12
10748,56,2023-04-15,clothing,2,32.62,app,65.24
10749,389,2023-07-30,books,5,6.05,app,30.25
10750,334,2023-09-07,electronics,4,10.0,web,40.0
10751,159,2023-07-31,home,4,8.45,store,33.8
10752,325,2023-08-16,clothing,5,4.69,web,23.45
10753,312,2024-07-19,clothing,1,18.95,store,18.95
10754,240,2024-11-23,books,3,16.04,app,48.12
10755,323,2023-12-13,home,4,47.59,app,190.36
10756,207,2024-01-06,clothing,3,43.13,app,129.39
10757,348,2023-09-19,electronics,2,18.94,app,37.88
10758,328,2024-04-17,books,3,30.89,web,92.67
10759,374,2024-05-25,clothing,5,15.13,store,75.65
10760,329,2023-03-12,books,4,15.05,web,60.2
10761,380,2024-01-18,electronics,5,18.18,app,90.9
10762,74,2023-11-26,books,3,14.58,web,43.74
10763,115,2023-12-06,electronics,1,19.49,web,19.49
10764,187,2024-01-22,books,1,27.96,store,27.96
10765,101,2023-05-09,clothing,1,6.2,web,6.2
10766,370,2024-08-13,clothing,4,11.86,web,47.44
10767,75,2024-10-23,books,4,30.59,web,122.36
10768,190,2023-04-17,toys,1,10.55,store,10.55
10769,216,2024-09-04,electronics,4,10.73,app,42.92
10770,361,2024-02-28,clothing,4,37.05,app,148.2
10771,107,2024-09-09,clothing,4,9.1,store,36.4
10772,400,2023-06-09,clothing,3,23.26,app,69.78
10773,121,2023-06-12,books,3,18.54,store,55.62
10774,68,2023-02-04,clothing,1,33.45,web,33.45
10775,105,2024-01-20,clothing,5,15.6,web,78.0
10776,364,2023-11-17,electronics,4,8.74,app,
10777,63,2024-11-25,books,4,9.76,web,39.04
10778,14,2024-02-26,books,5,61.85,app,309.25
10779,121,2024-11-11,books,5,10.73,app,53.65
10780,225,2023-08-03,electronics,2,10.18,web,20.36
10781,148,2023-02-28,books,2,11.37,web,22.74
10782,67,2024-09-04,clothing,2,13.24,store,26.48
10783,151,2023-02-05,clothing,2,11.86,app,23.72
10784,286,2024-09-17,home,1,25.83,app,25.83
10785,180,2024-01-24,clothing,4,17.84,app,71.36
10786,237,2024-03-13,electronics,1,10.26,web,10.26
10787,391,2023-06-29,books,4,29.31,app,117.24
10788,309,2023-08-08,clothing,5,20.6,store,103.0
10789,332,2023-06-28,books,1,47.54,store,47.54
10790,119,2024-07-02,clothing,2,21.18,web,42.36
10791,211,2023-12-23,clothing,1,14.84,web,14.84
10792,143,2023-04-12,clothing,4,13.97,web,55.88
10793,200,2023-03-05,books,5,18.47,web,92.35
10794,47,2024-06-17,electronics,4,22.06,web,88.24
10795,214,2024-05-14,clothing,3,16.42,app,49.26
10796,217,2023-09-09,books,3,11.56,web,34.68
10797,238,2023-10-04,books,2,27.15,app,54.3
10798,97,2024-08-14,electronics,4,23.25,store,93.0
10799,92,2023-03-24,clothing,2,16.69,web,33.38
10800,152,2024-12-06,toys,2,28.07,web,56.14
10801,222,2024-09-17,clothing,5,15.47,web,77.35
10802,139,2023-05-05,books,5,16.61,store,83.05
10803,292,2024-02-03,clothing,2,27.25,app,54.5
10804,242,2024-03-02,books,4,31.21,web,124.84
10805,47,2024-11-02,books,4,27.73,web,110.92
10806,93,2024-03-24,toys,5,8.92,app,44.6
10807,250,2023-02-04,toys,3,22.21,app,66.63
10808,220,2023-08-19,clothing,3,17.03,web,51.09
10809,140,2024-03-16,electronics,5,22.5,web,112.5
10810,71,2023-10-21,books,5,70.73,store,353.65
10811,380,2023-12-26,electronics,4,13.9,app,55.6
10812,186,2024-11-20,clothing,5,16.74,web,83.7
10813,88,2024-11-18,books,4,10.48,app,41.92
10814,298,2023-08-08,books,2,14.11,web,28.22
10815,106,2023-06-04,toys,4,9.56,app,
10816,110,2024-11-30,toys,5,6.97,store,34.85
10817,342,2024-02-18,books,5,3.44,web,17.2
10818,375,2024-03-21,clothing,4,9.43,web,37.72
10819,194,2023-06-01,home,2,9.96,app,19.92
10820,261,2024-04-26,toys,4,15.69,web,62.76
10821,149,2024-09-24,clothing,1,10.68,web,10.68
10822,262,2023-05-06,electronics,4,37.56,web,150.24
10823,301,2023-09-23,clothing,2,19.72,web,39.44
10824,298,2023-11-15,clothing,1,29.77,web,29.77
10825,17,2023-12-13,books,5,36.11,store,180.55
10826,41,2023-07-07,home,4,49.88,store,199.52
10827,292,2024-05-27,clothing,4,35.82,app,143.28
10828,220,2023-07-05,toys,4,8.11,web,32.44
10829,390,2023-08-09,electronics,1,32.7,web,32.7
10830,43,2024-02-22,home,3,21.25,app,63.75
10831,914,2023-04-26,clothing,2,48.29,app,96.58
10832,56,2024-09-13,books,5,16.79,web,83.95
10833,13,2023-12-10,home,4,41.08,store,164.32
10834,371,2024-12-07,home,5,17.81,app,89.05
10835,208,2023-10-16,clothing,1,18.39,web,18.39
10836,119,2023-02-11,toys,2,28.02,store,56.04
10837,236,2023-10-07,home,3,12.79,app,38.37
10838,156,2024-04-13,clothing,5,25.59,store,127.95
10839,913,2023-02-06,electronics,1,4.88,store,4.88
10840,320,2024-01-04,clothing,1,24.21,web,24.21
10841,271,2024-07-30,books,4,5.95,app,23.8
10842,133,2024-10-16,clothing,1,25.62,web,25.62
10843,11,2024-07-02,electronics,2,1.35,web,2.7
10844,329,2023-07-24,home,4,3.85,web,15.4
10845,20,2024-06-07,home,3,17.16,app,51.48
10846,47,2024-08-02,home,4,17.4,app,69.6
10847,243,2023-11-15,home,1,13.43,web,13.43
10848,313,2024-05-04,electronics,4,29.31,app,117.24
10849,169,2024-01-13,clothing,4,34.67,store,138.68
10850,243,2023-11-15,home,2,124.55,app,249.1
10851,903,2024-05-10,clothing,4,17.03,web,68.12
10852,116,2024-12-12,clothing,3,37.62,app,112.86
10853,19,2024-11-30,books,5,8.47,web,42.35
10854,92,2023-02-13,clothing,4,10.62,app,42.48
10855,185,2023-08-17,electronics,4,8.53,app,34.12
10856,321,2024-09-04,electronics,3,15.06,web,45.18
10857,173,2024-07-08,books,4,19.66,web,78.64
10858,243,2024-06-29,clothing,1,37.85,web,37.85
10859,234,2024-04-06,books,3,21.68,store,65.04
10860,202,2023-11-27,clothing,2,47.91,web,95.82
10861,66,2024-04-20,toys,1,48.55,store,48.55
10862,29,2024-09-02,electronics,5,16.98,store,84.9
10863,84,2023-04-07,clothing,4,15.13,app,60.52
10864,112,2023-02-09,toys,2,4.86,store,9.72
10865,78,2024-07-19,toys,1,10.65,app,10.65
10866,80,2023-03-17,clothing,5,8.61,web,43.05
10867,251,2023-11-15,home,4,8.91,web,35.64
10868,188,2023-04-28,electronics,5,11.72,store,58.6
10869,104,2023-09-19,home,1,25.05,app,25.05
10870,98,2023-06-11,toys,5,20.74,store,103.7
10871,60,2023-11-30,books,1,36.26,web,36.26
10872,286,2023-02-10,books,5,22.37,web,111.85
10873,197,2024-10-03,electronics,3,10.25,web,30.75
10874,275,2024-06-08,books,5,30.13,app,150.65
10875,157,2024-05-03,books,5,5.49,web,27.45
10876,36,2024-07-29,clothing,5,35.94,app,179.7
10877,340,2023-02-07,clothing,4,8.91,store,35.64
10878,18,2024-02-15,home,1,2.62,app,2.62
10879,152,2023-07-15,home,4,25.42,web,101.68
10880,242,2024-09-25,books,3,12.84,web,38.52
10881,275,2024-06-01,home,4,42.09,app,168.36
10882,199,2023-03-27,clothing,5,35.52,web,177.6
10883,330,2024-10-05,clothing,3,7.47,web,22.41
10884,198,2024-03-26,clothing,2,55.61,web,111.22
10885,345,2024-02-12,home,4,3.64,web,14.56
10886,102,2023-05-02,electronics,2,23.85,web,47.7
10887,195,2024-03-21,home,3,51.4,web,154.2
10888,13,2023-10-22,books,4,7.3,store,29.2
10889,239,2023-08-16,clothing,5,89.08,app,445.4
10890,167,2023-07-01,toys,4,18.72,store,74.88
10891,281,2023-05-10,clothing,4,22.16,app,88.64
10892,307,2024-09-06,home,3,42.08,app,126.24
10893,179,2023-12-04,home,2,22.98,app,45.96
10894,251,2023-08-06,clothing,5,5.7,app,28.5
10895,302,2024-02-12,electronics,2,1.25,web,2.5
10896,346,2023-09-22,electronics,2,7.53,app,15.06
10897,44,2024-03-02,toys,4,8.09,app,32.36
10898,226,2023-02-24,clothing,5,7.7,app,38.5
10899,382,2023-06-14,clothing,3,9.91,app,29.73
10900,118,2024-05-04,electronics,2,1.69,app,3.38
10901,260,2023-03-26,electronics,1,6.34,web,6.34
10902,117,2024-12-15,clothing,5,25.46,web,127.3
10903,332,2023-09-23,books,4,37.85,web,151.4
10904,307,2024-03-08,books,1,9.18,store,9.18
10905,392,2024-08-15,home,4,28.58,store,114.32
10906,289,2024-01-06,books,2,2.07,app,4.14
10907,202,2023-08-10,clothing,1,20.41,app,20.41
10908,224,2024-09-25,electronics,4,42.43,app,169.72
10909,322,2024-05-24,clothing,2,24.84,app,49.68
10910,305,2024-06-15,clothing,2,16.1,web,32.2
10911,49,2023-08-01,books,4,2.14,web,8.56
10912,124,2023-04-02,clothing,2,74.62,store,149.24
10913,282,2023-07-15,clothing,1,77.69,store,77.69
10914,42,2024-06-28,home,1,28.81,web,28.81
10915,273,2023-06-28,books,5,47.73,web,238.65
10916,357,2024-07-31,home,3,16.47,store,49.41
10917,152,2023-11-28,clothing,3,30.24,app,90.72
10918,90,2023-09-03,electronics,5,32.18,app,160.9
10919,353,2023-08-08,electronics,3,15.63,web,46.89
10920,199,2023-03-20,toys,2,8.49,app,16.98
10921,344,2023-10-12,electronics,5,33.12,web,165.6
10922,33,2024-11-17,home,4,73.92,web,295.68
10923,88,2024-03-10,toys,4,44.41,web,177.64
10924,1,2024-07-31,home,2,21.6,store,43.2
10925,185,2024-09-05,books,5,20.31,web,101.55
10926,364,2024-06-06,books,2,21.26,app,42.52
10927,267,2024-07-21,electronics,5,2.64,app,13.2
10928,8,2023-11-30,books,4,15.1,web,60.4
10929,11,2023-12-04,clothing,3,13.84,store,41.52
10930,298,2023-11-21,clothing,4,6.26,app,25.04
10931,39,2023-08-31,clothing,2,38.22,app,76.44
10932,91,2023-03-04,home,5,20.6,web,103.0
10933,289,2024-05-05,electronics,5,2.03,store,10.15
10934,103,2024-04-29,books,1,19.84,store,19.84
10935,203,2023-12-01,clothing,1,45.66,app,45.66
10936,164,2024-05-11,home,1,10.21,web,10.21
10937,142,2024-07-15,home,3,7.24,store,21.72
10938,105,2024-10-28,toys,4,5.86,web,23.44
10939,169,2024-09-24,home,4,17.81,app,71.24
10940,76,2023-09-28,toys,2,9.2,web,18.4
10941,394,2023-08-20,toys,5,5.07,app,25.35
10942,131,2023-12-31,clothing,1,60.1,web,60.1
10943,301,2023-10-28,clothing,4,19.36,app,77.44
10944,121,2024-05-17,books,3,10.81,web,32.43
10945,109,2023-02-21,home,1,62.74,web,62.74
10946,200,2023-08-07,clothing,5,20.48,app,102.4
10947,303,2023-11-28,home,4,14.76,store,59.04
10948,2,2023-04-09,books,3,19.58,web,58.74
10949,71,2023-12-04,books,4,10.77,web,43.08
10950,320,2023-05-20,electronics,2,14.71,web,29.42
10951,146,2024-11-03,toys,1,26.24,app,26.24
10952,353,2023-04-13,home,2,63.12,web,126.24
10953,55,2023-11-12,home,2,10.6,web,21.2
10954,336,2023-08-01,books,4,27.18,app,108.72
10955,257,2023-11-25,electronics,3,5.05,web,15.15
10956,70,2024-06-26,toys,5,24.65,app,123.25
10957,6,2023-09-19,books,4,69.61,web,278.44
10958,364,2024-06-24,books,4,16.76,app,67.04
10959,120,2023-04-14,home,4,10.36,web,41.44
10960,100,2024-12-20,books,2,10.75,app,21.5
10961,76,2024-03-29,electronics,3,24.22,web,72.66
10962,147,2024-11-02,clothing,5,17.26,app,86.3
10963,217,2023-06-28,clothing,5,11.9,web,59.5
10964,197,2024-05-30,home,2,27.74,web,55.48
10965,352,2024-01-31,toys,4,8.15,app,32.6
10966,82,2023-08-17,books,1,32.85,app,32.85
10967,308,2024-07-23,books,1,12.78,web,12.78
10968,375,2024-01-15,clothing,3,27.86,app,83.58
10969,16,2024-06-28,books,4,32.19,web,128.76
10970,310,2023-02-14,home,1,3.48,web,3.48
